dt_captura,no_emissor,link,no_tipo_rating,de_rating_br,de_rating_cp,de_rating_lp,dt_acao_rating,de_acao_rating,de_outlook,link_relatorio
2026-09-25,JGP CRÉDITO FEEDER 1 FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1106/JGP_Crédito_Feeder_1_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2012-02-14,Rating Inicial,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2020-02-07,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/JGP_Stressed_FIC_FIDC_NP_Multicarteira/9627
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2019-11-08,Confirmação,Positiva,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2019-07-25,Confirmação,Positiva,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2019-05-03,Confirmação,Positiva,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2019-01-23,Confirmação,Positiva,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2018-11-06,Confirmação,Positiva,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2018-07-27,Confirmação,Positiva,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2018-05-10,Confirmação,Positiva,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2018-02-07,Confirmação,Positiva,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2017-11-08,Confirmação,Positiva,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2017-08-09,Elevação,Positiva,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2017-05-10,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2017-02-07,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2016-11-09,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2016-07-15,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2016-05-10,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2016-02-11,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2015-11-05,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2015-08-07,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2015-05-12,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2015-02-13,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2014-11-07,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2014-08-14,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2014-05-02,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2014-02-13,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2013-11-01,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2013-08-15,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2013-05-20,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2013-02-15,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2012-12-12,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2012-11-28,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2012-09-28,Confirmação,Estável,
2026-09-25,JGP STRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1237/JGP_Stressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2012-05-21,Rating Inicial,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2020-02-07,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/JGP_Distressed_FIC_FIDC_NP_Multicarteira/9646
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2019-11-08,Confirmação,Positiva,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2019-07-25,Confirmação,Positiva,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2019-05-03,Confirmação,Positiva,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2019-01-23,Confirmação,Positiva,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2018-11-06,Confirmação,Positiva,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2018-07-27,Confirmação,Positiva,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2018-05-10,Confirmação,Positiva,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2018-02-07,Confirmação,Positiva,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2017-11-08,Confirmação,Positiva,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brBBB,,brBBB,2017-08-09,Elevação,Positiva,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2017-05-10,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2017-02-07,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2016-11-09,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2016-07-15,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2016-05-10,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2016-02-11,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2015-11-05,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2015-08-07,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2015-05-12,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2015-02-13,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2014-11-07,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2014-08-14,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2014-05-02,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2014-02-13,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2013-11-01,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2013-08-15,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2013-05-20,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2013-02-15,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2012-11-28,Confirmação,Estável,
2026-09-25,JGP DISTRESSED FIC FIDC NP MULTICARTEIRA - ÚNICA,https://www.austin.com.br/Historico-Rating/1107/JGP_Distressed_FIC_FIDC_NP_Multicarteira_-_Única_,FIDCs,brB,,brB,2012-02-14,Rating Inicial,Estável,
2026-09-25,KARDBANK CONSIGNADO FIDC - SUBORDINADAS MEZANINO,https://www.austin.com.br/Historico-Rating/4011/Kardbank_Consignado_FIDC_-_Subordinadas_Mezanino_,FIDCs,brBB-,,brBB-,2022-06-23,Rating Inicial,Estável,
2026-09-25,KARDINAL CRÉDITO IMOBILIÁRIO FIDC  - ÚNICA,https://www.austin.com.br/Historico-Rating/3769/Kardinal_Crédito_Imobiliário_FIDC__-_Única_,FIDCs,brBBB-,,brBBB-,2021-04-09,Rating Preliminar,,
2026-09-25,KARDBANK CONSIGNADO FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4010/Kardbank_Consignado_FIDC_-_Seniores_Única,FIDCs,brBBB,,brBBB,2022-06-23,Rating Inicial,Estável,
2026-09-25,KARDBANK CONSIGNADO FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/4012/Kardbank_Consignado_FIDC_-_Subordinadas_Júnior_,FIDCs,brB,,brB,2022-06-23,Rating Inicial,Estável,
2026-09-25,KREDITARE FIDC - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/2560/Kreditare_FIDC_-_Mezanino_Classe_A_,FIDCs,brBBB-,,brBBB-,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Kreditare_FIDC/9890
2026-09-25,KREDITARE FIDC - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/2560/Kreditare_FIDC_-_Mezanino_Classe_A_,FIDCs,brBBB-,,brBBB-,2019-11-14,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/2560/Kreditare_FIDC_-_Mezanino_Classe_A_,FIDCs,brBBB-,,brBBB-,2019-07-22,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/2560/Kreditare_FIDC_-_Mezanino_Classe_A_,FIDCs,brBBB-,,brBBB-,2019-05-03,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/2560/Kreditare_FIDC_-_Mezanino_Classe_A_,FIDCs,brBBB-,,brBBB-,2019-02-15,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/2560/Kreditare_FIDC_-_Mezanino_Classe_A_,FIDCs,brBBB-,,brBBB-,2018-07-20,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/2560/Kreditare_FIDC_-_Mezanino_Classe_A_,FIDCs,brBBB-,,brBBB-,2018-05-24,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/2560/Kreditare_FIDC_-_Mezanino_Classe_A_,FIDCs,brBB+,,brBB+,2017-05-26,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - MEZANINO CLASSE A,https://www.austin.com.br/Historico-Rating/2560/Kreditare_FIDC_-_Mezanino_Classe_A_,FIDCs,brBB+,,brBB+,2016-11-28,Rating Inicial,Estável,
2026-09-25,KINEA INVESTIMENTOS LTDA.,https://www.austin.com.br/Historico-Rating/3034/Kinea_Investimentos_Ltda,Gestão,QG1,,QG1,2023-08-08,Elevação,Estável,
2026-09-25,KINEA INVESTIMENTOS LTDA.,https://www.austin.com.br/Historico-Rating/3034/Kinea_Investimentos_Ltda,Gestão,QG2+,,QG2+,2022-02-10,Confirmação,Estável,
2026-09-25,KINEA INVESTIMENTOS LTDA.,https://www.austin.com.br/Historico-Rating/3034/Kinea_Investimentos_Ltda,Gestão,QG2+,,QG2+,2020-10-20,Confirmação,Estável,
2026-09-25,KINEA INVESTIMENTOS LTDA.,https://www.austin.com.br/Historico-Rating/3034/Kinea_Investimentos_Ltda,Gestão,QG2+,,QG2+,2019-08-27,Confirmação,Estável,
2026-09-25,LANA FIDC - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/3793/Lana_FIDC_-_Subordinadas_Júnior_,FIDCs,brB-,,brB-,2021-04-23,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Lana_FIDC/10190
2026-09-25,KINEA VÉRTICE FIDC ABERTO - ÚNICA,https://www.austin.com.br/Historico-Rating/3113/Kinea_Vértice_FIDC_Aberto_-_Única_,FIDCs,brA,,brA,2019-10-28,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Kinea_Vértice_FIDC_Aberto/9581
2026-09-25,KINEA VÉRTICE FIDC ABERTO - ÚNICA,https://www.austin.com.br/Historico-Rating/3113/Kinea_Vértice_FIDC_Aberto_-_Única_,FIDCs,brA,,brA,2018-12-03,Rating Inicial,Estável,
2026-09-25,KP DRACMA FIDC NP - SUBORDINADAS JÚNIOR,https://www.austin.com.br/Historico-Rating/4616/KP_Dracma_FIDC_NP_-_Subordinadas_Júnior_,FIDCs,brBB-,,brBB-,2024-07-24,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/KP_Dracma_FIDC_NP/10972
2026-09-25,KUARÁ SPECIAL SITUATIONS I FIDC NP - ÚNICA,https://www.austin.com.br/Historico-Rating/4543/Kuará_Special_Situations_I_FIDC_NP_-_Única_,FIDCs,brBB,,brBB,2024-05-10,Elevação,Estável,
2026-09-25,KREDITARE FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/2559/Kreditare_FIDC_-_Seniores_Única,FIDCs,brA,,brA,2020-04-02,Observação Negativa,,https://www.austin.com.br/Relatorio/Rating/Kreditare_FIDC/9889
2026-09-25,KREDITARE FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/2559/Kreditare_FIDC_-_Seniores_Única,FIDCs,brA,,brA,2019-11-14,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/2559/Kreditare_FIDC_-_Seniores_Única,FIDCs,brA,,brA,2019-07-22,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/2559/Kreditare_FIDC_-_Seniores_Única,FIDCs,brA,,brA,2019-05-03,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/2559/Kreditare_FIDC_-_Seniores_Única,FIDCs,brA,,brA,2019-02-15,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/2559/Kreditare_FIDC_-_Seniores_Única,FIDCs,brA,,brA,2018-07-20,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/2559/Kreditare_FIDC_-_Seniores_Única,FIDCs,brA,,brA,2018-05-24,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/2559/Kreditare_FIDC_-_Seniores_Única,FIDCs,brA-,,brA-,2017-05-26,Confirmação,Estável,
2026-09-25,KREDITARE FIDC - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/2559/Kreditare_FIDC_-_Seniores_Única,FIDCs,brA-,,brA-,2016-11-28,Rating Inicial,Estável,
2026-09-25,LEADS CIA SECURITIZADORA - RISCO TERRAS EMPREENDIMENTOS  (1ª SÉRIE - 1ª EMISSÃO),https://www.austin.com.br/Historico-Rating/3690/Leads_Cia_Securitizadora_-_Risco_Terras_Empreendimentos__(1ª_Série_-_1ª_Emissão),CRIs,brBBB-,,brBBB-,2021-01-11,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Leads_Cia_Securitizadora_-_Risco_Terras_Empreendimentos__(1ª_Série_-_1ª_Emissão)/10133
2026-09-25,LANA FIDC - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/3791/Lana_FIDC_-_Seniores_1ª_série,FIDCs,brA-,,brA-,2021-04-23,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Lana_FIDC/10189
2026-09-25,LESTE  CREDIT PRECATÓRIOS I - FIDC NP - SENIORES 1ª SÉRIE,https://www.austin.com.br/Historico-Rating/4617/Leste__Credit_Precatórios_I_-_FIDC_NP_-_Seniores_1ª_série,FIDCs,brBBB,,brBBB,2024-07-24,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Leste__Credit_Precatórios_I_-_FIDC_NP/10973
2026-09-25,LEADS SECURITIZADORA - RISCO TERRAS EMPREENDIMENTOS - (1ª EMISSÃO - 1ª SÉRIE),https://www.austin.com.br/Historico-Rating/4040/Leads_Securitizadora_-_Risco_Terras_Empreendimentos_-_(1ª_Emissão_-_1ª_Série),CRIs,brBBB-,,brBBB-,2022-03-25,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Leads_Securitizadora_-_Risco_Terras_Empreendimentos_-_(1ª_Emissão_-_1ª_Série)/10394
2026-09-25,LESTE ARBITRAGEM I FIDC NP - ÚNICA,https://www.austin.com.br/Historico-Rating/3494/Leste_Arbitragem_I_FIDC_NP_-_Única_,FIDCs,brB,,brB,2020-03-23,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Leste_Arbitragem_I_FIDC_NP/9694
2026-09-25,LESTE CREDIT PRECATÓRIOS II - SUBORDINADAS,https://www.austin.com.br/Historico-Rating/4619/Leste_Credit_Precatórios_II_-_Subordinadas_,FIDCs,brBB,,brBB,2024-07-24,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Leste_Credit_Precatórios_II/10975
2026-09-25,LESTE CREDIT PRECATÓRIOS II - SENIORES ÚNICA,https://www.austin.com.br/Historico-Rating/4618/Leste_Credit_Precatórios_II_-_Seniores_Única,FIDCs,brBBB+,,brBBB+,2024-07-24,Confirmação,Estável,https://www.austin.com.br/Relatorio/Rating/Leste_Credit_Precatórios_II/10974
2026-09-25,LEVE FIDC - SUBORDINADAS MEZANINO II,https://www.austin.com.br/Historico-Rating/3789/Leve_FIDC_-_Subordinadas_Mezanino_II_,FIDCs,brBB+,,brBB+,2021-04-16,Rating Inicial,Estável,https://www.austin.com.br/Relatorio/Rating/Leve_FIDC/10187
