dt_captura,no_emissor,link
2026-09-25,FIDC Consig Premium II - Responsabilidade Limitada,https://www.fitchratings.com/entity/fidc-consig-premium-ii-responsabilidade-limitada-97936914
2026-09-25,Emergencia Participacoes S.A.,https://www.fitchratings.com/entity/emergencia-participacoes-sa-97417637
2026-09-25,Environmental ESG Participacoes S.A.,https://www.fitchratings.com/entity/environmental-esg-participacoes-sa-97452640
2026-09-25,Ambipar Participacoes e Empreendimentos S.A.,https://www.fitchratings.com/entity/ambipar-participacoes-e-empreendimentos-sa-97338527
2026-09-25,Banco Rodobens S.A.,https://www.fitchratings.com/entity/banco-rodobens-sa-89100264
2026-09-25,Rodobens Administradora de Consorcios Ltda,https://www.fitchratings.com/entity/rodobens-administradora-de-consorcios-ltda-96165833
2026-09-25,CloudWalk Instituicao de Pagamento e Servicos Ltda.,https://www.fitchratings.com/entity/cloudwalk-instituicao-de-pagamento-e-servicos-ltda-97764117
2026-09-25,"CloudWalk Financeira S.A. Credito, Financiamento e Investimento",https://www.fitchratings.com/entity/cloudwalk-financeira-sa-credito-financiamento-e-investimento-97784613
2026-09-25,Cosan S.A.,https://www.fitchratings.com/entity/cosan-sa-88173461
2026-09-25,Stark Bank S.A. - Instituicao de Pagamento,https://www.fitchratings.com/entity/stark-bank-sa-instituicao-de-pagamento-97502050
2026-09-25,Stark Group Holding,https://www.fitchratings.com/entity/stark-group-holding-97922341
2026-09-25,Light Servicos de Eletricidade S.A.,https://www.fitchratings.com/entity/light-servicos-de-eletricidade-sa-91050690
2026-09-25,Light S.A.,https://www.fitchratings.com/entity/light-sa-91040693
2026-09-25,Light Energia S.A.,https://www.fitchratings.com/entity/light-energia-sa-91019690
2026-09-25,Opea Securitizadora S.A. 2017-1-165 (Rede D'Or),https://www.fitchratings.com/entity/rb-capital-companhia-de-securitizacao-2017-165-rede-d-or-96786358
2026-09-25,Opea Securitizadora S.A. 2019-1-214 (Rede D'Or),https://www.fitchratings.com/entity/true-securitizadora-2019-214-rede-dor-96786360
2026-09-25,Sendas Distribuidora S/A,https://www.fitchratings.com/entity/sendas-distribuidora-s-a-97205339
2026-09-25,Eneva S.A.,https://www.fitchratings.com/entity/eneva-sa-96740180
2026-09-25,CSCF Vert-5,https://www.fitchratings.com/entity/cscf-vert-5-97301961
2026-09-25,Braskem S.A.,https://www.fitchratings.com/entity/braskem-sa-80092141
2026-09-25,Alubar Metais e Cabos S.A.,https://www.fitchratings.com/entity/alubar-metais-e-cabos-sa-97322864
2026-09-25,"Rio de Janeiro, City of",https://www.fitchratings.com/entity/rio-de-janeiro-city-of-90518082
2026-09-25,Rio de Janeiro. State of,https://www.fitchratings.com/entity/rio-de-janeiro-state-of-90803890
2026-09-25,Minerva S.A.,https://www.fitchratings.com/entity/minerva-sa-84533869
2026-09-25,Azul S.A.,https://www.fitchratings.com/entity/azul-sa-94775300
2026-09-25,AXIA Energia S.A.,https://www.fitchratings.com/entity/centrais-eletricas-brasileiras-sa-eletrobras-80464173
2026-09-25,AXIA Energia Nordeste S.A.,https://www.fitchratings.com/entity/companhia-hidro-eletrica-do-sao-francisco-sa-95763491
2026-09-25,"Qista S.A. - Credito, Financiamento e Investimento",https://www.fitchratings.com/entity/qista-sa-credito-financiamento-e-investimento-97651529
2026-09-25,Opea Securitizadora S.A. 2016-5-26 (Alianca do Brasil Seguros),https://www.fitchratings.com/entity/gaia-securitizadora-sa-96275335
2026-09-25,Engie Brasil Energia S.A.,https://www.fitchratings.com/entity/engie-brasil-energia-sa-80090870
2026-09-25,Befly FIDC,https://www.fitchratings.com/entity/befly-fidc-rl-97716854
2026-09-25,Almeida Junior Shopping Centers S.A.,https://www.fitchratings.com/entity/almeida-junior-shopping-centers-sa-97620221
2026-09-25,Pottencial Seguradora S.A.,https://www.fitchratings.com/entity/pottencial-seguradora-s-a-91880919
2026-09-25,General Shopping e Outlets do Brasil S.A.,https://www.fitchratings.com/entity/general-shopping-e-outlets-do-brasil-sa-89879673
2026-09-25,Deutsche Bank S.A. - Banco Alemao,https://www.fitchratings.com/entity/deutsche-bank-sa-banco-alemao-80362444
2026-09-25,Desenvolve SP - Agencia de Fomento do Estado de Sao Paulo S.A.,https://www.fitchratings.com/entity/agencia-de-fomento-do-estado-de-sao-paulo-desenvolve-sp-96165830
2026-09-25,M Dias Branco S.A. Industria e Comercio de Alimentos,https://www.fitchratings.com/entity/m-dias-branco-sa-industria-e-comercio-de-alimentos-96568122
2026-09-25,DM Instituicao de Pagamento S.A.,https://www.fitchratings.com/entity/dmcard-cartoes-de-credito-sa-96604805
2026-09-25,Banco Societe Generale Brasil S.A.,https://www.fitchratings.com/entity/banco-societe-generale-brasil-sa-88390855
