dt_captura,no_emissor,link
2026-09-25,Fundo de Investimento em Direitos Creditorios - ACR IV Bancos Emissores de Cartao de Credito - Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000671
2026-09-25,Fundo de Investimento em Direitos Creditorios Tradepay Varejo I - Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000961
2026-09-25,Fundo de Investimento em Direitos Creditórios Goal One,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000414
2026-09-25,Fundo de Investimento em Direitos Creditorios Financeiros de Responsabilidade Limitada DMCard,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000041
2026-09-25,Fundo de Investimento em Direitos Creditorios Somacred Consignado Publico II - Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000343
2026-09-25,Fundo de Investimento em Direitos Creditorios Sifra Star,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000938
2026-09-25,Fundo de Investimento em Direitos Creditorios Bullla Cartoes Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000667
2026-09-25,Fundo De Investimento Em Direitos Creditorios Creditas Auto IX,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000580
2026-09-25,Fundo De Investimento Em Direitos Creditorios Creditas Auto XI,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000866
2026-09-25,Fundo de Investimento em Direitos Creditorios Creditas Auto X - Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000247
2026-09-25,RED Fundo de Investimento em Direitos Creditorios Real LP de Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - CDO/entityId/1000665
2026-09-25,Fundo de Investimento em Direitos Creditorios ERFOLG Paranapanema Creditos Publicos Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1008740
2026-09-25,Fundo de Investimentos em Direitos Creditorios Comerciais de Responsabilidade Limitada Fortbrasil,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000490
2026-09-25,Fundo de Investimento em Direitos Creditorios Multisetorial Master,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - CDO/entityId/1000418
2026-09-25,Fundo de Investimento em Direitos Creditorios Multisetorial Master II,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - CDO/entityId/1000130
2026-09-25,Fundo de Investimento em Direitos Creditorios Multisetorial Master III,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000629
2026-09-25,Fundo De Investimento Em Direitos Creditorios Multissetorial One7 LP,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1001340
2026-09-25,RNX Fundo de Investimento em Direitos Creditorios Multissetorial de Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000698
2026-09-25,RED - Fundo de Investimento em Direitos Creditorios Multisetorial LP - Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1001298
2026-09-25,Fundo de Investimento em Direitos Creditorios LF I - Segmento Financeiro - Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000700
2026-09-25,SB Credito Fundo de Investimento em Direitos Creditorios Multissetorial de Classe Unica Fechada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000420
2026-09-25,Seller II Fundo de Investimento em Direitos Creditorios Segmento Meios de Pagamento de Responsabilidade Ltda.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000176
2026-09-25,Medsystems B24 Fundo de Investimento em Direitos Creditorios Segmento Recebiveis Comerciais de Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000506
2026-09-25,Niteroi (City of),https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/GOVS/entityId/1000181
2026-09-25,ELETRONORTE,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000946
2026-09-25,Vero,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000750
