dt_captura,no_emissor,no_setor,link
2026-09-25,"FORTESEC - RISCO CEMARA LOTEAMENTOS (353ª, 355ª, 357ª E 359ª SÉRIES SENIORES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3581/Fortesec_-_Risco_Cemara_Loteamentos_(353ª,_355ª,_357ª_e_359ª_Séries_Seniores_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO CEMARA LOTEAMENTOS (354ª, 356ª, 358ª E 360ª SÉRIES SUBORDINADAS - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3582/Fortesec_-_Risco_Cemara_Loteamentos_(354ª,_356ª,_358ª_e_360ª_Séries_Subordinadas_-_1ª_Emissão)"
2026-09-25,FORTESEC - RISCO CEMARA LOTEAMENTOS (67ª SÉRIE SUBORDINADA 1 - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/2875/Fortesec_-_Risco_Cemara_Loteamentos_(67ª_Série_Subordinada_1_-_1ª_Emissão)
2026-09-25,"FORTESEC - RISCO CEMARA LOTEAMENTOS (68ª, 70ª, 72ª, 74ª E 76ª SÉRIES SENIORES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3158/Fortesec_-_Risco_Cemara_Loteamentos_(68ª,_70ª,_72ª,_74ª_e_76ª_Séries_Seniores_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO CEMARA LOTEAMENTOS (69ª, 71ª, 73ª, 75ª E 77ª SÉRIES SUBORDINADAS - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3159/Fortesec_-_Risco_Cemara_Loteamentos_(69ª,_71ª,_73ª,_75ª_e_77ª_Séries_Subordinadas_-_1ª_Emissão)"
2026-09-25,FORTESEC - RISCO EL SHADAI (16ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/2495/Fortesec_-_Risco_El_Shadai_(16ª_Série_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO EL SHADAI (17ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/2790/Fortesec_-_Risco_El_Shadai_(17ª_Série_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO ELDORADO EMPREENDIMENTOS (276ª E 277ª SÉRIES - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3630/Fortesec_-_Risco_Eldorado_Empreendimentos_(276ª_e_277ª_Séries_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO ENCANTOS DE ITAPERAPUÃ - 487ª A 490ª SÉRIES - 1ª EMISSÃO,CRIs,https://www.austin.com.br/Historico-Rating/4748/Fortesec_-_Risco_Encantos_de_Itaperapuã_-_487ª_a_490ª_Séries_-_1ª_Emissão
2026-09-25,"FORTESEC - RISCO EXCELSO PARTICIPAÇÕES (174ª, 175ª E 178ª SÉRIES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3050/Fortesec_-_Risco_Excelso_Participações_(174ª,_175ª_e_178ª_Séries_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO EXCELSO PARTICIPAÇÕES (176ª, 177ª E 179ª SÉRIES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3051/Fortesec_-_Risco_Excelso_Participações_(176ª,_177ª_e_179ª_Séries_-_1ª_Emissão)"
2026-09-25,FORTESEC - RISCO EXCELSO PARTICIPAÇÕES (48ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/2792/Fortesec_-_Risco_Excelso_Participações_(48ª_Série_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO FIX URBANISMO (37ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/2649/Fortesec_-_Risco_Fix_Urbanismo_(37ª_Série_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO GOLDEN LAGHETTO (139ª A 144ª SÉRIES - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3208/Fortesec_-_Risco_Golden_Laghetto_(139ª_a_144ª_Séries_-_1ª_Emissão)
2026-09-25,"FORTESEC - RISCO GR CONSTRUTORA (WYNDHAM CLUB) - (1ª EMISSÃO - 389ª, 391ª E 393ª SÉRIES)",CRIs,"https://www.austin.com.br/Historico-Rating/4038/Fortesec_-_Risco_GR_Construtora_(Wyndham_Club)_-_(1ª_Emissão_-_389ª,_391ª_e_393ª_Séries)"
2026-09-25,"FORTESEC - RISCO GR CONSTRUTORA (WYNDHAM CLUB) - (1ª EMISSÃO - 390ª, 392ª E 394ª SÉRIES)",CRIs,"https://www.austin.com.br/Historico-Rating/4039/Fortesec_-_Risco_GR_Construtora_(Wyndham_Club)_-_(1ª_Emissão_-_390ª,_392ª_e_394ª_Séries)"
2026-09-25,FORTESEC - RISCO GRAMADO BV RESORT - (1ª EMISSÃO - 699ª SÉRIE),CRIs,https://www.austin.com.br/Historico-Rating/4031/Fortesec_-_Risco_Gramado_BV_Resort_-_(1ª_Emissão_-_699ª_Série)
2026-09-25,FORTESEC - RISCO GRAMADO BV RESORT - (1ª EMISSÃO - 700ª SÉRIE),CRIs,https://www.austin.com.br/Historico-Rating/4032/Fortesec_-_Risco_Gramado_BV_Resort_-_(1ª_Emissão_-_700ª_Série)
2026-09-25,"FORTESEC - RISCO GRAMADO INCORPORAÇÕES (1ª EMISSÃO - SÉRIES 197ª, 199ª, 201ª E 203ª)",CRIs,"https://www.austin.com.br/Historico-Rating/3108/Fortesec_-_Risco_Gramado_Incorporações_(1ª_Emissão_-_Séries_197ª,_199ª,_201ª_e_203ª)"
2026-09-25,"FORTESEC - RISCO GRAMADO INCORPORAÇÕES (1ª EMISSÃO - SÉRIES 198ª, 200ª, 202ª E 204ª)",CRIs,"https://www.austin.com.br/Historico-Rating/3109/Fortesec_-_Risco_Gramado_Incorporações_(1ª_Emissão_-_Séries_198ª,_200ª,_202ª_e_204ª)"
2026-09-25,"FORTESEC - RISCO GRAMADO PARKS INVESTIMENTOS (1ª EMISSÃO - 449ª, 451ª, 453ª E 455ª SÉRIES)",CRIs,"https://www.austin.com.br/Historico-Rating/4029/Fortesec_-_Risco_Gramado_Parks_Investimentos_(1ª_Emissão_-_449ª,_451ª,_453ª_e_455ª_Séries)"
2026-09-25,"FORTESEC - RISCO GRAMADO PARKS INVESTIMENTOS (1ª EMISSÃO - 450ª, 452ª, 454ª E 456ª SÉRIES)",CRIs,"https://www.austin.com.br/Historico-Rating/4030/Fortesec_-_Risco_Gramado_Parks_Investimentos_(1ª_Emissão_-_450ª,_452ª,_454ª_e_456ª_Séries)"
2026-09-25,"FORTESEC - RISCO GRAMADO PARKS INVESTIMENTOS (311ª, 314ª, 317ª, 320ª, 323ª,326ª, 329ª E 332ª SÉRIES SENIORES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3501/Fortesec_-_Risco_Gramado_Parks_Investimentos_(311ª,_314ª,_317ª,_320ª,_323ª,326ª,_329ª_e_332ª_Séries_Seniores_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO GRAMADO PARKS INVESTIMENTOS (312ª, 315ª, 318ª, 321ª, 324ª. 327ª, 330ª E 333ª SÉRIES MEZANINO - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3502/Fortesec_-_Risco_Gramado_Parks_Investimentos_(312ª,_315ª,_318ª,_321ª,_324ª_327ª,_330ª_e_333ª_Séries_Mezanino_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO GRAMADO PARKS INVESTIMENTOS (313ª, 316ª, 319ª, 322ª, 325ª, 328ª, 331ª E 334ª SÉRIES SUBORDINADAS - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3503/Fortesec_-_Risco_Gramado_Parks_Investimentos_(313ª,_316ª,_319ª,_322ª,_325ª,_328ª,_331ª_e_334ª_Séries_Subordinadas_-_1ª_Emissão)"
2026-09-25,FORTESEC - RISCO GRUPO LÍRIOS (60ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3090/Fortesec_-_Risco_Grupo_Lírios_(60ª_Série_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO GRUPO LÍRIOS (61ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3091/Fortesec_-_Risco_Grupo_Lírios_(61ª_Série_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO GRUPO THCM (MEZANINO I E II - 246ª E 249ª SÉRIES),CRIs,https://www.austin.com.br/Historico-Rating/3308/Fortesec_-_Risco_Grupo_THCM_(Mezanino_I_e_II_-_246ª_e_249ª_Séries)
2026-09-25,FORTESEC - RISCO GRUPO THCM (SENIORES I E II - 245ª E 248ª SÉRIES),CRIs,https://www.austin.com.br/Historico-Rating/3307/Fortesec_-_Risco_Grupo_THCM_(Seniores_I_e_II_-_245ª_e_248ª_Séries)
2026-09-25,FORTESEC - RISCO GRUPO THCM (SUBORDINADAS I E II - 247ª E 250ª SÉRIES),CRIs,https://www.austin.com.br/Historico-Rating/3309/Fortesec_-_Risco_Grupo_THCM_(Subordinadas_I_e_II_-_247ª_e_250ª_Séries)
2026-09-25,FORTESEC - RISCO GRUPO WPX (62ª SÉRIE SÊNIOR - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3142/Fortesec_-_Risco_Grupo_WPX_(62ª_Série_Sênior_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO GRUPO WPX (63ª SÉRIE SUBORDINADA - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3143/Fortesec_-_Risco_Grupo_WPX_(63ª_Série_Subordinada_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO GRUPO WPX (64ª SÉRIE SÊNIOR - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3140/Fortesec_-_Risco_Grupo_WPX_(64ª_Série_Sênior_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO GRUPO WPX (65ª SÉRIE SUBORDINADA - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3141/Fortesec_-_Risco_Grupo_WPX_(65ª_Série_Subordinada_-_1ª_Emissão)
2026-09-25,"FORTESEC - RISCO GTR HOTÉIS E RESORT LTDA. (SÉRIES 206ª, 209ª E 212ª SENIORES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3219/Fortesec_-_Risco_GTR_Hotéis_e_resort_ltda_(Séries_206ª,_209ª_e_212ª_Seniores_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO GTR HOTÉIS E RESORT LTDA. (SÉRIES 207ª, 210ª E 213ª MEZANINO - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3218/Fortesec_-_Risco_GTR_Hotéis_e_resort_ltda_(Séries_207ª,_210ª_e_213ª_Mezanino_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO GTR HOTÉIS E RESORT LTDA. (SÉRIES 208ª, 211ª E 214ª SUBORDINADOS - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3220/Fortesec_-_Risco_GTR_Hotéis_e_resort_ltda_(Séries_208ª,_211ª_e_214ª_Subordinados_-_1ª_Emissão)"
2026-09-25,FORTESEC - RISCO GTR TERMAS RESORT GRAMADO - (1ª EMISSÃO -  458ª E 461ª SÉRIES),CRIs,https://www.austin.com.br/Historico-Rating/4036/Fortesec_-_Risco_GTR_Termas_Resort_Gramado_-_(1ª_Emissão_-__458ª_e_461ª_Séries)
2026-09-25,FORTESEC - RISCO GTR TERMAS RESORT GRAMADO - (1ª EMISSÃO - 457ª E 460ª SÉRIES),CRIs,https://www.austin.com.br/Historico-Rating/4035/Fortesec_-_Risco_GTR_Termas_Resort_Gramado_-_(1ª_Emissão_-_457ª_e_460ª_Séries)
2026-09-25,FORTESEC - RISCO GTR TERMAS RESORT GRAMADO - (1ª EMISSÃO - 459ª E 462ª SÉRIES),CRIs,https://www.austin.com.br/Historico-Rating/4037/Fortesec_-_Risco_GTR_Termas_Resort_Gramado_-_(1ª_Emissão_-_459ª_e_462ª_Séries)_
2026-09-25,FORTESEC - RISCO JARDIM SCALA (20ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3245/Fortesec_-_Risco_Jardim_Scala_(20ª_Série_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO JARDIM SCALA (21ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3246/Fortesec_-_Risco_Jardim_Scala_(21ª_Série_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO MAUI RESIDENCE LTDA (272ª E 273ª SÉRIES - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3296/Fortesec_-_Risco_Maui_Residence_Ltda_(272ª_e_273ª_Séries_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO MONTE LÍBANO EMPREENDIMENTOS LTDA. (GRUPO QUATTO) - (297ª E 299ª SÉRIES SENIORES - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3461/Fortesec_-_Risco_Monte_Líbano_Empreendimentos_Ltda_(Grupo_Quatto)_-_(297ª_e_299ª_Séries_Seniores_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO MONTE LÍBANO EMPREENDIMENTOS LTDA. (GRUPO QUATTO) - (298ª E 300ª SÉRIES SUBORDINADAS - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3462/Fortesec_-_Risco_Monte_Líbano_Empreendimentos_Ltda_(Grupo_Quatto)_-_(298ª_e_300ª_Séries_Subordinadas_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO NOVA ITABUNA SPE (23ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/2883/Fortesec_-_Risco_Nova_Itabuna_SPE_(23ª_Série_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO PARQUE DOS GIRASSÓIS (236ª SÉRIE SÊNIOR - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3442/Fortesec_-_Risco_Parque_dos_Girassóis_(236ª_Série_Sênior_-_1ª_Emissão)
2026-09-25,"FORTESEC - RISCO PARQUE DOS GIRASSÓIS (237ª, 238ª E 239ª SÉRIES SUBORDINADAS I, II E III - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3443/Fortesec_-_Risco_Parque_dos_Girassóis_(237ª,_238ª_e_239ª_Séries_Subordinadas_I,_II_e_III_-_1ª_Emissão)"
2026-09-25,FORTESEC - RISCO PÔR DO SOL URBANIZAÇÕES LTDA. (SÉRIES SENIORES 193ª E 195ª - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3523/Fortesec_-_Risco_Pôr_do_Sol_Urbanizações_Ltda_(Séries_Seniores_193ª_e_195ª_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO PÔR DO SOL URBANIZAÇÕES LTDA. (SÉRIES SUBORDINADAS 194ª E 196ª - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3524/Fortesec_-_Risco_Pôr_do_Sol_Urbanizações_Ltda_(Séries_Subordinadas_194ª_e_196ª_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO PRESTIGE - 192ª EMISSÃO - 1ª SÉRIE,CRIs,https://www.austin.com.br/Historico-Rating/3152/Fortesec_-_Risco_Prestige_-_192ª_Emissão_-_1ª_Série_
2026-09-25,FORTESEC - RISCO PULVERIZADO (LOJISTAS SÓ MARCAS OUTLET) (205ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3089/Fortesec_-_Risco_Pulverizado_(Lojistas_Só_Marcas_Outlet)_(205ª_Série_-_1ª_Emissão)__
2026-09-25,FORTESEC - RISCO RENDA PORTUGUESA (182ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3111/Fortesec_-_Risco_Renda_Portuguesa_(182ª_Série_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO RENDA PORTUGUESA (SÉRIES 180ª E 181ª - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3112/Fortesec_-_Risco_Renda_Portuguesa_(Séries_180ª_e_181ª_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO RR CONSTRUÇÕES E IMOBILIÁRIA LTDA. (106ª SÉRIE SÊNIOR - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3510/Fortesec_-_Risco_RR_Construções_e_Imobiliária_Ltda_(106ª_Série_Sênior_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO RR CONSTRUÇÕES E IMOBILIÁRIA LTDA. (107ª SÉRIE MEZANINO - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3511/Fortesec_-_Risco_RR_Construções_e_Imobiliária_Ltda_(107ª_Série_Mezanino_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO RR CONSTRUÇÕES E IMOBILIÁRIA LTDA. (108ª SÉRIE SUBORDINADA - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3512/Fortesec_-_Risco_RR_Construções_e_Imobiliária_Ltda_(108ª_Série_Subordinada_-_1ª_Emissão)
2026-09-25,"FORTESEC - RISCO SOLAR DAS ÁGUAS - (1ª EMISSÃO -  335ª, 337ª, 339ª, 341ª E 343ª SÉRIES)",CRIs,"https://www.austin.com.br/Historico-Rating/4033/Fortesec_-_Risco_Solar_das_Águas_-_(1ª_Emissão_-__335ª,_337ª,_339ª,_341ª_e_343ª_Séries)_"
2026-09-25,"FORTESEC - RISCO SOLAR DAS ÁGUAS - (1ª EMISSÃO -  336ª, 338ª, 340ª, 342ª E 344ª SÉRIES)",CRIs,"https://www.austin.com.br/Historico-Rating/4034/Fortesec_-_Risco_Solar_das_Águas_-_(1ª_Emissão_-__336ª,_338ª,_340ª,_342ª_e_344ª_Séries)"
2026-09-25,FORTESEC - RISCO SOLAR PEDRA DA ILHA (283ª E 285ª SÉRIES SÊNIOR - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3450/Fortesec_-_Risco_Solar_Pedra_da_Ilha_(283ª_e_285ª_Séries_Sênior_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO SOLAR PEDRA DA ILHA (284ª E 286ª SÉRIES SUBORDINADA - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3451/Fortesec_-_Risco_Solar_Pedra_da_Ilha_(284ª_e_286ª_Séries_Subordinada_-_1ª_Emissão)
2026-09-25,"FORTESEC - RISCO SPE HOT BEACH (1ª EMISSÃO - SÉRIES SENIORES 287ª, 289ª, 293ª E 295ª)",CRIs,"https://www.austin.com.br/Historico-Rating/3456/Fortesec_-_Risco_SPE_Hot_Beach_(1ª_Emissão_-_Séries_Seniores_287ª,_289ª,_293ª_e_295ª)"
2026-09-25,"FORTESEC - RISCO SPE HOT BEACH (1ª EMISSÃO - SÉRIES SUBORDINADAS 290ª, 292ª, 294ª E 296ª)",CRIs,"https://www.austin.com.br/Historico-Rating/3457/Fortesec_-_Risco_SPE_Hot_Beach_(1ª_Emissão_-_Séries_Subordinadas_290ª,_292ª,_294ª_e_296ª)"
2026-09-25,"FORTESEC - RISCO SPE NG20 (1ª EMISSÃO - SÉRIES 280ª, 281ª E 282ª)",CRIs,"https://www.austin.com.br/Historico-Rating/3458/Fortesec_-_Risco_SPE_NG20_(1ª_Emissão_-_Séries_280ª,_281ª_e_282ª)"
2026-09-25,FORTESEC - RISCO SPE PORTO SEGURO (50ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/2793/Fortesec_-_Risco_SPE_Porto_Seguro_(50ª_Série_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO SPE PORTO SEGURO (51ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/2794/Fortesec_-_Risco_SPE_Porto_Seguro_(51ª_Série_-_1ª_Emissão)
2026-09-25,"FORTESEC - RISCO SPE PORTO SEGURO (52ª, 54ª, 56ª SÉRIES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3191/Fortesec_-_Risco_SPE_Porto_Seguro_(52ª,_54ª,_56ª_Séries_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO SPE PORTO SEGURO (53ª, 55ª, 57ª SÉRIES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3178/Fortesec_-_Risco_SPE_Porto_Seguro_(53ª,_55ª,_57ª_Séries_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO SPE RESORT DO LAGO (116ª, 117ª, 118ª,119ª E 120ª SÉRIES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/2981/Fortesec_-_Risco_SPE_Resort_do_Lago_(116ª,_117ª,_118ª,119ª_e_120ª_Séries_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO SPE RESORT DO LAGO (116ª, 122ª, 124ª, 126ª, 128ª,130ª, 132ª, 134ª E 136ª SÉRIES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/2982/Fortesec_-_Risco_SPE_Resort_do_Lago_(116ª,_122ª,_124ª,_126ª,_128ª,130ª,_132ª,_134ª_e_136ª_Séries_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO SPE RESORT DO LAGO (121ª, 123ª, 125ª, 127ª, 129ª,131ª, 133ª, 135ª E 137ª SÉRIES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/2983/Fortesec_-_Risco_SPE_Resort_do_Lago_(121ª,_123ª,_125ª,_127ª,_129ª,131ª,_133ª,_135ª_e_137ª_Séries_-_1ª_Emissão)"
2026-09-25,FORTESEC - RISCO SPE RESORT DO LAGO (24ª SÉRIE - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/2585/Fortesec_-_Risco_SPE_Resort_do_Lago_(24ª_Série_-_1ª_Emissão)
2026-09-25,"FORTESEC - RISCO SPE RESORT DO LAGO (252ª, 256ª, 260ª, 264ª E 268ª SÉRIES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3333/Fortesec_-_Risco_SPE_Resort_do_Lago_(252ª,_256ª,_260ª,_264ª_e_268ª_Séries_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO SPE RESORT DO LAGO (253ª, 257ª, 261ª, 265ª E 269ª SÉRIES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3334/Fortesec_-_Risco_SPE_Resort_do_Lago_(253ª,_257ª,_261ª,_265ª_E_269ª_Séries_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO SPE RESORT DO LAGO (254ª, 258ª, 262ª, 266ª E 270ª SÉRIES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3335/Fortesec_-_Risco_SPE_Resort_do_Lago_(254ª,_258ª,_262ª,_266ª_e_270ª_Séries_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO SPE RESORT DO LAGO (255ª, 259ª, 263ª, 267ª E 271ª SÉRIES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3336/Fortesec_-_Risco_SPE_Resort_do_Lago_(255ª,_259ª,_263ª,_267ª_e_271ª_Séries_-_1ª_Emissão)"
2026-09-25,FORTESEC - RISCO TERRA NOVA - (1ª SÉRIE - 362ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3709/Fortesec_-_Risco_Terra_Nova_-_(1ª_Série_-_362ª_Emissão)
2026-09-25,FORTESEC - RISCO TERRA NOVA - (1ª SÉRIE - 363ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3710/Fortesec_-_Risco_Terra_Nova_-_(1ª_Série_-_363ª_Emissão)
2026-09-25,FORTESEC - RISCO THCM - (145A SÉRIES - 1A EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3568/Fortesec_-_Risco_THCM_-_(145a_Séries_-_1a_Emissão)
2026-09-25,FORTESEC - RISCO THCM - (MEZANINO SENIORES 146A E 147A SÉRIES - 1A EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3569/Fortesec_-_Risco_THCM_-_(Mezanino_Seniores_146a_e_147a_Séries_-_1a_Emissão)
2026-09-25,FORTESEC - RISCO THCM - (MEZANINO SUBORDINADA 148A SÉRIES - 1A EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3570/Fortesec_-_Risco_THCM_-_(Mezanino_Subordinada_148a_Séries_-_1a_Emissão)
2026-09-25,FORTESEC - RISCO THCM - (SUBORDINADA 149A A 155A SÉRIES - 1A EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3571/Fortesec_-_Risco_THCM_-_(Subordinada_149a_a_155a_Séries_-_1a_Emissão)
2026-09-25,"FORTESEC - RISCO TOCTAO ARGON ATIBAIA (407ª, 409ª E 411ª SÉRIES SENIORES - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3638/Fortesec_-_Risco_Toctao_Argon_Atibaia_(407ª,_409ª_e_411ª_Séries_Seniores_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO TOCTAO ARGON ATIBAIA (408ª, 410ª E 412ª SÉRIES SUBORDINADAS - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3639/Fortesec_-_Risco_Toctao_Argon_Atibaia_(408ª,_410ª_e_412ª_Séries_Subordinadas_-_1ª_Emissão)"
2026-09-25,FORTESEC - RISCO TOP PARK LEM -  (215ª SÉRIE SÊNIOR - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3576/Fortesec_-_Risco_Top_Park_LEM_-__(215ª_Série_Sênior_-_1ª_Emissão)
2026-09-25,FORTESEC - RISCO TOP PARK LEM -  (216ª E 217ª SÉRIES SUBORDINADAS - 1ª EMISSÃO),CRIs,https://www.austin.com.br/Historico-Rating/3577/Fortesec_-_Risco_Top_Park_LEM_-__(216ª_e_217ª_Séries_Subordinadas_-_1ª_Emissão)
2026-09-25,"FORTESEC - RISCO URBANES EMPREENDIMENTOS (SÉRIES SENIORES I A V (226ª, 228ª, 230ª, 232ª E 234ª SÉRIES) - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3420/Fortesec_-_Risco_Urbanes_Empreendimentos_(Séries_Seniores_I_a_V_(226ª,_228ª,_230ª,_232ª_e_234ª_Séries)_-_1ª_Emissão)"
2026-09-25,"FORTESEC - RISCO URBANES EMPREENDIMENTOS (SÉRIES SUBORDINADAS I A III (227ª, 229ª, 231ª, 233ª E 235ª) - 1ª EMISSÃO)",CRIs,"https://www.austin.com.br/Historico-Rating/3421/Fortesec_-_Risco_Urbanes_Empreendimentos_(Séries_Subordinadas_I_a_III_(227ª,_229ª,_231ª,_233ª_e_235ª)_-_1ª_Emissão)"
2026-09-25,FORTESEC - RISCO W50 BÚZIOS BEACH (WAM) - (1ª EMISSÃO - 503ª A SÉRIE),CRIs,https://www.austin.com.br/Historico-Rating/4025/Fortesec_-_Risco_W50_Búzios_Beach_(WAM)_-_(1ª_Emissão_-_503ª_A_Série)_
